CHR,START,STOP,ENTREZ,GENE
9,137554904,137578935,92715,DPH7
17,74924275,74933912,92736,OTOP2
2,229357629,229714558,92737,DNER
20,33273480,33309878,92747,BPIFB1
2,26401916,26456711,92749,DRC1
12,66302545,66347645,92797,HELB
19,40576851,40591399,92799,SHKBP1
16,89969791,89972534,92806,CENPBD1
1,228456979,228457873,92815,HIST3H2A
16,89720400,89740903,92822,ZNF276
19,1490747,1497927,92840,REEP6
2,130342225,130347810,92856,IMP4
2,38561978,38603586,92906,HNRNPLL
15,75843285,75901078,92912,UBE2Q2
16,57512178,57536599,92922,CCDC102A
2,197705369,197708387,92935,MARS2
9,17906563,18910950,92949,ADAMTSL1
19,7476875,7497449,92960,PEX11G
12,57755098,57760407,92979,9-Mar
3,42653684,42665854,92999,ZBTB47
2,231395543,231401164,93010,B3GNT7
2,18562872,18589572,93034,NT5C1B
8,109362477,109530330,93035,PKHD1L1
12,56266858,56270966,93058,COQ10A
13,102765990,102773811,93081,TEX30
2,96497643,96508109,93082,NEURL3
19,35497220,35513658,93099,DMKN
8,143574785,143578649,93100,NAPRT
16,84218667,84239750,93107,KCNG4
3,194587673,194633689,93109,TMEM44
16,30949066,30956461,93129,ORAI3
19,9604680,9621399,93134,ZNF561
19,9853718,9936552,93145,OLFM2
12,13000420,13004830,93164,HTR7P1
5,123089121,123194266,93166,PRDM6
1,160027673,160031991,93183,PIGM
1,160091340,160098943,93185,IGSF8
1,12746215,12763699,93190,C1orf158
17,39671122,39696797,93210,PGAP3
19,48296457,48321894,93233,CCDC114
1,205381378,205457091,93273,LEMD1
19,17049729,17075625,93323,HAUS8
19,17405722,17433724,93343,MVB12A
2,230327184,230403732,93349,SP140L
10,96343216,96359365,93377,OPALIN
7,101613325,101629296,93408,MYL10
10,133553901,133569835,93426,SYCE1
19,46203426,46214837,93429,AC006262.1
7,142111749,142222324,93432,MGAM2
19,19033575,19060311,93436,ARMC6
2,237048599,237056167,93463,AC105760.1
1,247036784,247078755,93474,ZNF670
14,55051631,55070192,93487,MAPK1IP1L
13,19422877,19536762,93492,TPTE2
16,81988855,82011488,93517,SDR42E1
10,45615501,45672780,93550,ZFAND4
4,99546709,99564032,93587,TRMT10A
12,1791957,1918836,93589,CACNA2D4
8,123041968,123152153,93594,TBC1D31
1,11654375,11663327,93611,FBXO44
4,6640091,6642745,93621,MRFAP1
4,7041899,7057952,93624,TADA2B
4,106041599,106321495,93627,TBCK
6,43477523,43506556,93643,TJAP1
17,12665890,12768949,93649,MYOCD
19,50790415,50795224,93650,ACPT
7,116952446,116954334,93653,ST7-AS1
7,117072072,117146480,93654,ST7-AS2
7,116953238,117230103,93655,ST7
19,49043884,49045311,93659,CGB5
12,18738101,18739187,93661,CAPZA3
6,129576132,129710225,93663,ARHGAP18
7,122318425,122886759,93664,CADPS2
8,132560498,132561479,93668,HPYR1
3,53867066,53882202,93973,ACTR8
1,28236109,28246906,93974,ATPIF1
12,8455926,8478330,93978,CLEC6A
7,130344816,130368730,93979,CPA5
7,114086327,114693772,93986,FOXP2
17,28553383,28571872,94005,PIGS
22,42500579,42512560,94009,SERHL
17,74213514,74262020,94015,TTYH2
19,8848844,8981342,94025,MUC16
6,27285903,27312170,94026,POM121L2
19,49054275,49058860,94027,CGB7
19,50516892,50568045,94030,LRRC4B
4,8269765,8307111,94031,HTRA3
3,184259213,184261463,94032,CAMK2N2
5,121851955,121852833,94033,FTMT
19,19668796,19683509,94039,ZNF101
19,54461796,54463711,94059,LENG9
5,175477062,175529742,94081,SFXN1
17,42121431,42123352,94086,HSPB9
2,72942036,73075619,94097,SFXN5
2,189770323,189784371,94101,ORMDL1
17,39921041,39927601,94103,ORMDL3
21,32733899,32771858,94104,PAXBP1
9,137204082,137205638,94107,TMEM203
19,49047638,49049106,94115,CGB8
6,158650014,158764876,94120,SYTL3
10,31805404,31928876,94134,ARHGAP12
8,10606349,10712187,94137,RP1L1
17,15030975,15031957,94150,CDRT7
16,48082973,48156018,94160,ABCC12
1,44776490,44776593,94161,SNORD46
1,44777843,44777912,94162,SNORD38A
1,44778390,44778458,94163,SNORD38B
10,86654557,86666848,94233,OPN4
6,1312440,1314748,94234,FOXQ1
19,46634076,46634685,94235,GNG8
7,44826791,44848083,94239,H2AFV
13,42886388,42992271,94240,EPSTI1
8,94925972,94949411,94241,TP53INP1
19,38251237,38256591,94274,PPP1R14A
7,130393771,130442433,95681,CEP41
5,131641714,131797063,96459,FNIP1
2,109898428,109924868,96626,LIMS3
8,55773142,55825448,96764,TGS1
18,3261909,3278284,103910,MYL12B
19,40798996,40808433,112398,EGLN2
14,33924231,34462774,112399,EGLN3
19,53289601,53291626,112401,BIRC8
11,6318946,6320647,112464,CAVIN3
16,29811382,29815892,112476,PRRT2
16,20780193,20900349,112479,ERI2
17,7626234,7627876,112483,SAT2
14,31446036,31457510,112487,DTD2
6,110958560,110967890,112495,GTF3C6
5,54517759,54546585,112574,SNX18
2,87455368,87606805,112597,CYTOR
6,84033756,84090881,112609,MRAP2
6,83193379,83198932,112611,RWDD2A
3,32391671,32483067,112616,CMTM7
19,50466785,50476753,112703,FAM71E1
2,130191743,130198461,112714,TUBA3E
19,55039108,55071291,112724,RDH13
6,52236681,52244537,112744,IL17F
14,75902136,76084585,112752,IFT43
16,30989256,31010661,112755,STX1B
1,156290089,156295689,112770,GLMP
12,52543909,52553147,112802,KRT71
19,10310045,10316015,112812,FDX2
10,97584323,97612802,112817,HOGA1
14,63597039,63641861,112840,WDR89
14,59460363,59484430,112849,L3HYPDH
20,46684365,46689779,112858,TP53RK
16,28553915,28591790,112869,SGF29
22,44881162,45009999,112885,PHF21B
11,134224645,134247792,112936,VPS26B
11,134274245,134319564,112937,GLB1L3
19,13118103,13141141,112939,NACC1
2,55519604,55545879,112942,CFAP36
1,43383917,43389808,112950,MED8
1,52032103,52033816,112970,KTI12
16,784974,788397,113000,RPUSD1
17,45108967,45133354,113026,PLCD3
19,49422414,49423441,113091,PTH2
6,136231024,136250335,113115,MTFR2
11,65066300,65084164,113130,CDCA5
14,104937244,104978357,113146,AHNAK2
11,61615036,61639449,113157,RPLP0P2
11,18069935,18106091,113174,SAAL1
19,2096429,2099593,113177,IZUMO4
19,1905214,1926013,113178,SCAMP4
19,1905378,1913447,113179,ADAT3
15,44288729,44415758,113201,CASC4
9,114086126,114099291,113220,KIF12
19,14072536,14075062,113230,MISP3
17,28394756,28407197,113235,SLC46A1
12,6942978,6946003,113246,C12orf57
12,50392383,50480004,113251,LARP4
7,7968794,8094272,113263,GLCCI1
17,43211835,43220041,113277,TMEM106A
20,760080,776015,113278,SLC52A3
6,166319728,166342591,113402,SFT2D1
2,70985938,70994945,113419,TEX261
1,34712737,34859816,113444,SMIM12
1,33081104,33120530,113451,AZIN2
1,32894594,32901438,113452,TMEM54
2,131476093,131482934,113457,TUBA3D
4,83407343,83455856,113510,HELQ
16,66566393,66579137,113540,CMTM1
4,107931369,107953457,113612,CYP2U1
13,113399610,113453524,113622,ADPRHL1
8,144509074,144511213,113655,MFSD3
12,113422237,113438276,113675,SDSL
22,21008193,21014292,113691,TUBA3FP
22,50548033,50551023,113730,KLHDC7B
11,196738,200261,113746,ODF3
7,150329789,150332721,113763,ZBED6CL
22,31281593,31292534,113791,PIK3IP1
1,108648290,108661526,113802,HENMT1
22,39994949,40043529,113828,FAM83F
5,140564456,140569103,113829,SLC35A4
19,22052452,22091480,113835,ZNF257
7,76461676,76505995,113878,DTX2
19,57134096,57145202,114026,ZIM3
1,45339670,45343975,114034,TOE1
21,34157724,34190244,114036,LINC00310
21,43462094,43479534,114038,LINC00313
21,39597147,39612821,114041,B3GALT5-AS1
21,45234340,45264548,114042,LINC00334
21,46229217,46259390,114044,MCM3AP-AS1
7,73683025,73705161,114049,BUD23
14,50975262,51096061,114088,TRIM9
3,126607052,126655155,114112,TXNRD3
10,5365009,5374692,114131,UCN3
19,49948985,49961172,114132,SIGLEC11
12,39755021,40106089,114134,SLC2A13
15,63121800,63142061,114294,LACTB
9,109640788,109946703,114299,PALM2
6,52362123,52529886,114327,EFHC1
19,49035610,49036895,114335,CGB1
19,49031912,49033238,114336,CGB2
1,247416156,247449108,114548,NLRP3
8,119165034,119245673,114569,MAL2
11,63369789,63410294,114571,SLC22A9
11,75404421,75404566,114599,SNORD15B
11,126283065,126298845,114609,TIRAP
21,25561909,25575168,114614,MIR155HG
1,42817124,42844989,114625,ERMAP
4,151102057,151102128,114655,SNORD73B
17,32007872,32053504,114659,LRRC37B
17,76527356,76551175,114757,CYGB
11,105041326,105101431,114769,CARD16
19,15468645,15498956,114770,PGLYRP2
1,153297862,153310718,114771,PGLYRP3
16,81100875,81220370,114780,PKD1L2
6,38168451,38640148,114781,BTBD9
19,48485271,48513189,114783,LMTK3
1,33513999,34165842,114784,CSMD2
12,57520710,57530148,114785,MBD6
8,55102389,55542054,114786,XKR4
5,176595802,176610133,114787,GPRIN1
8,112222928,113437099,114788,CSMD3
9,128068201,128109245,114789,SLC25A25
2,219597860,219616451,114790,STK11IP
15,22983192,23039673,114791,TUBGCP5
6,96924620,97140754,114792,KLHL32
2,152335237,152649834,114793,FMNL2
22,37339583,37427445,114794,ELFN2
12,125186836,125662377,114795,TMEM132B
7,1570073,1589626,114796,PSMG3-AS1
13,83877205,83882393,114798,SLITRK1
18,21529281,21600884,114799,ESCO1
2,56184123,56386173,114800,CCDC85A
6,130365734,130443063,114801,TMEM200A
1,58654739,58700092,114803,MYSM1
17,76142453,76240373,114804,RNF157
2,153871913,154453849,114805,GALNT13
1,145919013,145925341,114814,GNRHR2
10,106573663,107164534,114815,SORCS1
2,23385217,23708611,114818,KLHL29
1,16467436,16499257,114819,CROCCP3
6,28571630,28616212,114821,ZBED9
8,143368887,143384220,114822,RHPN1
19,54448887,54462037,114823,LENG8
5,160061801,160119423,114825,PWWP2A
17,1779485,1830634,114826,SMYD4
1,15247272,15400283,114827,FHAD1
1,160485030,160523262,114836,SLAMF6
18,24162044,24397880,114876,OSBPL1A
11,3087116,3166739,114879,OSBPL5
2,178194481,178402891,114880,OSBPL6
17,47807372,47821834,114881,OSBPL7
12,76351797,76559809,114882,OSBPL8
1,51577179,51798427,114883,OSBPL9
3,31657890,32077580,114884,OSBPL10
3,125528858,125595090,114885,OSBPL11
17,79022814,79049788,114897,C1QTNF1
5,160347751,160370641,114898,C1QTNF2
5,34019448,34043832,114899,C1QTNF3
11,47589664,47594659,114900,C1QTNF4
11,119338942,119346673,114902,MFRP
22,37180167,37199385,114904,C1QTNF6
4,15339818,15446166,114905,C1QTNF7
8,123497889,123541206,114907,FBXO32
11,102396332,102470384,114908,TMEM123
8,42541155,42555193,114926,SMIM19
4,6707701,6709880,114932,MRFAP1L1
7,130668648,130687432,114960,TSGA13
11,47565430,47573461,114971,PTPMT1
16,2883186,2899382,114984,FLYWCH2
9,113313222,113340298,114987,WDR31
16,4371848,4383528,114990,VASN
9,113876282,114056591,114991,ZNF618
6,73413515,73452276,115004,MB21D1
1,205913048,205943460,115019,SLC26A9
17,41825181,41836263,115024,NT5C3B
19,17933016,17943991,115098,CCDC124
18,46104332,46128333,115106,HAUS1
8,91209494,91398152,115111,SLC26A7
5,126867714,127030808,115123,3-Mar
19,2819874,2835773,115196,ZNF554
13,76880166,76886390,115207,KCTD12
1,58415384,58546802,115209,OMA1
4,100185870,100190782,115265,DDIT4L
1,28592200,28595443,115273,RAB42
3,66133610,66388116,115286,SLC25A26
19,38941401,38975910,115290,FBXO17
8,51817575,51899186,115294,PCMTD1
7,1044576,1059261,115330,GPR146
1,157794403,157820105,115350,FCRL1
1,157674321,157700857,115352,FCRL3
1,53946077,53968168,115353,LRRC42
1,89181148,89198932,115361,GBP4
1,89258950,89272804,115362,GBP5
11,537527,554916,115399,LRRC56
7,23298739,23311729,115416,MALSU1
9,6413151,6507054,115426,UHRF2
16,30602558,30624012,115509,ZNF689
5,72955981,73090522,115548,FCHO2
12,57610180,57619379,115557,ARHGEF25
3,44729596,44737083,115560,ZNF501
1,27005020,27012836,115572,FAM46B
16,24845841,24911628,115584,SLC5A11
22,41922023,41926818,115650,TNFRSF13C
19,54724479,54736536,115653,KIR3DL3
2,168786539,168865514,115677,NOSTRIN
18,58481247,58628957,115701,ALPK2
19,35774532,35788822,115703,ARHGAP33
19,7830233,7864976,115704,EVI5L
14,103529184,103537073,115708,TRMT61A
19,38409051,38426305,115727,RASGRP4
12,64264762,64391192,115749,C12orf56
15,66293217,66333898,115752,DIS3L
13,49628299,49633872,115761,ARL11
3,10081317,10108231,115795,FANCD2OS
12,113195441,113221094,115811,IQCD
14,24290598,24299833,115817,DHRS1
13,51584455,51767707,115825,WDFY2
5,58582221,58859394,115827,RAB3C
19,17455425,17460954,115861,NXNL1
8,103371515,103382997,115908,CTHRC1
16,1349240,1351911,115939,TSR3
19,11420604,11435782,115948,CCDC151
19,11483427,11505923,115950,ZNF653
16,88696495,88706421,115992,RNF166
16,11249619,11351762,116028,RMI2
8,98944403,98952104,116039,OSR2
3,120324509,120349339,116064,LRRC58
5,90515611,90529584,116068,LYSMD3
11,64987943,64997045,116071,BATF2
11,64590641,64602353,116085,SLC22A12
20,45791937,45811427,116092,DNTTIP1
2,188734155,188790104,116093,DIRC1
6,41546426,41602384,116113,FOXP4
19,42220271,42228201,116115,ZNF526
1,166603916,166631400,116123,FMO9P
3,26622806,26710776,116135,LRRC3B
6,43014103,43021298,116138,KLHDC3
2,68122936,68157560,116143,WDR92
6,117675502,117710640,116150,NUS1
20,56358915,56368663,116151,FAM210B
20,59577509,59847711,116154,PHACTR3
21,26466209,26573284,116159,CYYR1
14,23376808,23379772,116173,CMTM5
15,43276280,43302255,116179,TGM7
3,196319342,196338503,116211,TM4SF19
9,68780034,68784608,116224,FAM122A
9,137582079,137590490,116225,ZMYND19
1,244835322,244845057,116228,COX20
17,29560547,29567137,116236,ABHD15
17,28724348,28727935,116238,TLCD1
6,149566294,149591748,116254,GINM1
2,222671786,222709930,116255,MOGAT1
16,20623237,20698890,116285,ACSM1
8,68330722,68819022,116328,C8orf34
11,124611490,124620356,116337,PANX3
1,9997206,10016020,116362,RBP7
6,35943514,36024868,116369,SLC26A8
2,132644853,132671579,116372,LYPD1
6,137143820,137173648,116379,IL22RA2
19,58367618,58381060,116412,ZNF837
12,131165011,131212931,116437,LINC01257
3,149318498,149334414,116441,TM4SF18
9,101569353,101738580,116443,GRIN3A
19,1000419,1009732,116444,GRIN3B
8,143304384,143359979,116447,TOP1MT
21,33070144,33072420,116448,OLIG1
4,10486395,10684865,116449,CLNK
1,184051677,184074212,116461,TSEN15
1,184790724,184974550,116496,FAM129A
6,29486697,29487956,116511,MAS1L
11,68980021,68980986,116512,MRGPRD
11,116789367,116792420,116519,APOA5
11,3227698,3232386,116534,MRGPRE
11,69004395,69013409,116535,MRGPRF
2,74471958,74473322,116540,MRPL53
19,3762664,3768575,116541,MRPL54
17,81833492,81835050,116729,PPP1R27
13,32504506,32509395,116828,N4BP2L2-IT2
3,187120948,187180908,116832,RPL39L
20,3732667,3753111,116835,HSPA12B
17,7932101,7949918,116840,CNTROB
1,227728539,227781231,116841,SNAP47
5,132872322,132875046,116842,LEAP2
6,132769370,132798553,116843,SLC18B1
19,4536409,4540474,116844,LRG1
3,151085697,151437072,116931,MED12L
22,39315213,39315307,116937,SNORD83A
22,39313819,39313911,116938,SNORD83B
4,176065834,176182818,116966,WDR17
11,3638503,3642316,116969,ART5
1,1292376,1309609,116983,ACAP3
4,35948221,36244509,116984,ARAP2
11,72685069,72793599,116985,ARAP1
12,57723761,57742157,116986,AGAP2
2,235494089,236131800,116987,AGAP1
7,151085831,151144436,116988,AGAP3
1,166856510,166876327,117143,TADA1
11,66016752,66026517,117144,CATSPER1
1,151873584,151909808,117145,THEM4
15,43628503,43668118,117155,CATSPER2
5,147870682,147882191,117156,SCGB3A2
1,162395266,162412138,117157,SH2D1B
12,54644591,54648493,117159,DCD
16,629239,634116,117166,WFIKKN1
12,69738681,69823204,117177,RAB3IP
1,84643707,84690803,117178,SSX2IP
11,19054455,19060681,117194,MRGPRX2
11,18120955,18138480,117195,MRGPRX3
11,18172837,18174280,117196,MRGPRX4
11,63461404,63491194,117245,HRASLS5
17,63819433,63830012,117246,FTSJ3
6,111087503,111231194,117247,SLC16A10
3,16174649,16231992,117248,GALNT15
6,33721670,33746905,117283,IP6K3
20,31368618,31373923,117285,DEFB118
19,16161368,16173525,117286,CIB3
6,159034468,159045152,117289,TAGAP
9,72521801,72836351,117531,TMC1
20,2536607,2641784,117532,TMC2
19,14028148,14031042,117579,RLN3
2,238848032,238910543,117581,TWIST2
2,204545793,205620162,117583,PARD3B
17,35005990,35089319,117584,RFFL
5,178859953,178888122,117608,ZNF354B
11,5596109,5612958,117854,TRIM6
21,28539318,28540355,118421,LINC00161
1,1253909,1273885,118424,UBE2J2
4,79827471,79877770,118425,PCAT4
12,12357079,12469694,118426,BORCS5
1,101802574,101997030,118427,OLFM3
4,79901149,80125454,118429,ANTXR2
12,54830519,54858393,118430,MUCL1
17,7754320,7754976,118432,RPL29P2
3,51955314,51957504,118442,GPR62
16,70246778,70251930,118460,EXOSC6
10,49299193,49327487,118461,C10orf71
10,133347146,133352683,118471,PRAP1
10,133308475,133313162,118472,ZNF511
10,73782047,73783652,118487,CHCHD1
10,73423579,73433561,118490,MSS51
10,73253759,73358859,118491,CFAP70
10,126424997,126670446,118611,C10orf90
10,122271306,122338162,118663,BTBD16
10,122910701,122913111,118670,FAM24A
10,122954381,122997513,118672,PSTK
10,47365496,47384273,118738,ZNF488
10,96593312,96720514,118788,PIK3AP1
10,97614553,97633500,118812,MORN4
10,97737121,97760907,118813,ZFYVE27
10,125766453,125775821,118856,MMP21
10,75233969,75236030,118881,COMTD1
10,93667883,93702572,118924,FRA10AC1
10,88822132,88851818,118932,ANKRD22
10,102714538,102743492,118980,SFXN2
10,117277274,117375467,118987,PDZD8
10,45825594,45853875,119016,AGAP4
10,102854223,102864961,119032,BORCS7
10,30611779,30629762,119180,LYZL2
10,104268873,104304945,119391,GSTO2
10,104122058,104126385,119392,SFR1
10,103472804,103479240,119395,CALHM3
10,127877841,127892947,119467,CLRN3
10,72216000,72235860,119504,ANAPC16
10,116427867,116477957,119548,PNLIPRP3
10,119140767,119165667,119559,SFXN4
10,123706207,123940267,119587,CPXM2
11,5058650,5059627,119678,OR52E2
11,5046526,5047461,119679,OR52J3
11,4998983,4999930,119682,OR51L1
11,4907370,4908308,119687,OR51A7
11,4848237,4849208,119692,OR51S1
11,4821386,4822414,119694,OR51F2
11,4803433,4804380,119695,OR52R1
11,36594493,36659290,119710,C11orf74
11,54603069,54603998,119749,OR4C46
11,48245056,48246080,119764,OR4X2
11,48216792,48217762,119765,OR4B1
11,4545191,4546144,119772,OR52M1
11,4449295,4450361,119774,OR52K2
11,7795905,7796973,120065,OR5P2
11,7825037,7825972,120066,OR5P3
11,45921621,45929096,120071,LARGE2
11,93144171,93197964,120103,SLC36A4
11,92352096,92896470,120114,FAT3
11,89968502,89975228,120146,TRIM64
11,129815819,129860003,120224,TMEM45B
11,14877440,14892252,120227,CYP2R1
11,20156155,20160613,120237,DBX1
11,111298555,111308735,120376,COLCA2
11,112064010,112074274,120379,PIH1D2
11,114521715,114559895,120400,NXPE1
11,114678386,114706933,120406,NXPE2
11,118193740,118225094,120425,JAML
11,31369840,31431849,120526,DNAJC24
11,30323051,30338227,120534,ARL14EP
11,56093308,56094240,120586,OR8I2
11,6920974,6922043,120775,OR2D3
11,6891490,6892599,120776,OR2D2
11,6199146,6200259,120787,OR52W1
11,6001986,6003194,120793,OR56A4
11,6026671,6027741,120796,OR56A1
12,100203669,100267079,120863,DEPDC4
12,40196744,40369285,120892,LRRK2
12,95867048,95942974,120935,CCDC38
12,10170542,10191801,120939,TMEM52B
12,50326230,50396622,121006,FAM186A
12,104986310,105074197,121053,C12orf45
12,55574415,55575344,121129,OR2AP1
12,55636860,55637854,121130,OR10P1
12,56923154,56934405,121214,SDR9C7
12,58872149,58920522,121227,LRIG3
12,129071725,129903666,121256,TMEM132D
12,128793191,128823983,121260,SLC15A4
12,49064685,49070025,121268,RHEBL1
12,48482503,48496512,121273,C12orf54
12,48337180,48351414,121274,ZNF641
12,48202083,48203387,121275,OR10AD1
12,71938846,72186618,121278,TPH2
12,53326575,53345315,121340,SP7
12,54455950,54473602,121355,GTSF1
12,55221025,55221975,121364,OR10A7
12,52565782,52573825,121391,KRT74
12,96907223,96953777,121441,NEDD1
12,98453835,98457145,121456,SLC9A7P1
12,98613405,98645113,121457,IKBIP
12,14767999,14771131,121504,HIST4H4
12,14914035,14939082,121506,ERP27
12,32399529,32646050,121512,FGD4
12,19404045,19720801,121536,AEBP2
12,107774385,107776644,121549,ASCL4
12,107318413,107659642,121551,BTBD11
12,101475421,101486997,121599,SPIC
12,100717526,101128641,121601,ANO4
12,109088188,109093631,121642,ALKBH2
12,109277979,109309220,121643,FOXN4
12,120762510,120904371,121665,SPPL3
13,111316184,111344249,121793,TEX29
13,43908669,44030461,121838,LINC00284
13,102880099,102896033,121952,METTL21EP
13,37103259,37105664,122011,CSNK1A1L
13,31739542,31803388,122042,RXFP2
13,30932703,30975502,122046,TEX26
13,77697854,77764242,122060,SLAIN1
13,57140918,57143939,122183,PRR20A
13,112376319,112434689,122258,SPACA7
14,103928462,104052667,122402,TDRD9
14,102501760,102509799,122416,ANKRD9
14,96392111,96489427,122481,AK7
14,94081282,94103846,122509,IFI27L1
14,44897295,44907257,122525,C14orf28
14,39147811,39170532,122553,TRAPPC6B
14,104985775,105010482,122616,C14orf79
14,104924816,104937790,122618,PLD4
14,104724186,104747325,122622,ADSSL1
14,21024109,21036276,122664,TPPP2
14,21057822,21058455,122665,RNASE8
14,22829879,22835037,122704,MRPL52
14,23042167,23044276,122706,PSMB11
14,20014260,20015193,122740,OR4K14
14,20060045,20060983,122742,OR4L1
14,20223632,20224805,122748,OR11H6
14,49598697,49614672,122769,LRR1
14,49693105,49753152,122773,KLHDC1
14,51489100,51730727,122786,FRMD6
14,55027230,55049488,122809,SOCS4
14,57390544,57415917,122830,NAA30
14,63312835,63318879,122876,GPHB5
14,77394021,77423517,122945,NOXRED1
14,75427716,75474111,122953,JDP2
14,74493720,74497106,122961,ISCA2
14,73591706,73596496,122970,ACOT4
14,88824153,88881078,123016,TTC8
14,91779751,91867536,123036,TC2N
14,92322581,92501483,123041,SLC24A4
14,100291111,100306547,123096,SLC25A29
